scenario_id,scenario_label,strategy_label,attack_ratio,profile_id,profile_label,w1,w2,w3,time,num_runs,Q_phy_mean,Q_phy_std,Q_comm_mean,Q_comm_std,Q_mis_mean,Q_mis_std,Q_overall_mean,Q_overall_std,alive_nodes_mean,alive_nodes_std
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,0,5,1.0,0.0,1.0,4.965068306494546e-17,1.0,0.0,1.0,4.965068306494546e-17,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,1,5,1.0,0.0,1.0,4.965068306494546e-17,1.0,0.0,1.0,4.965068306494546e-17,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,2,5,1.0,0.0,1.0,4.965068306494546e-17,1.0,0.0,1.0,4.965068306494546e-17,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,3,5,1.0,0.0,1.0,4.965068306494546e-17,1.0,0.0,1.0,4.965068306494546e-17,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,4,5,1.0,0.0,1.0,4.965068306494546e-17,1.0,0.0,1.0,4.965068306494546e-17,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,5,5,1.0,0.0,1.0,4.965068306494546e-17,1.0,0.0,1.0,4.965068306494546e-17,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,6,5,1.0,0.0,1.0,4.965068306494546e-17,1.0,0.0,1.0,4.965068306494546e-17,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,7,5,1.0,0.0,1.0,4.965068306494546e-17,1.0,0.0,1.0,4.965068306494546e-17,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,8,5,1.0,0.0,1.0,4.965068306494546e-17,1.0,0.0,1.0,4.965068306494546e-17,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,9,5,1.0,0.0,1.0,4.965068306494546e-17,1.0,0.0,1.0,4.965068306494546e-17,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,10,5,1.0,0.0,1.0,4.965068306494546e-17,1.0,0.0,1.0,4.965068306494546e-17,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,11,5,1.0,0.0,1.0,4.965068306494546e-17,1.0,0.0,1.0,4.965068306494546e-17,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,12,5,1.0,0.0,1.0,4.965068306494546e-17,1.0,0.0,1.0,4.965068306494546e-17,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,13,5,1.0,0.0,1.0,4.965068306494546e-17,1.0,0.0,1.0,4.965068306494546e-17,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,14,5,1.0,0.0,1.0,4.965068306494546e-17,1.0,0.0,1.0,4.965068306494546e-17,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,15,5,1.0,0.0,1.0,4.965068306494546e-17,1.0,0.0,1.0,4.965068306494546e-17,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,16,5,1.0,0.0,1.0,4.965068306494546e-17,1.0,0.0,1.0,4.965068306494546e-17,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,17,5,1.0,0.0,0.8805446068038355,0.028069950343798625,0.9337908496732027,0.022629486056881608,0.8978147704103888,0.02297361005677132,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,18,5,1.0,0.0,0.7543461433600622,0.05048419712334181,0.7996078431372549,0.061480446961800425,0.7834376990017752,0.04271793882282228,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,19,5,1.0,0.0,0.6124667871939198,0.034572930316360426,0.6571895424836601,0.062008888968251435,0.6556923840035018,0.03274736129186342,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,20,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,21,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,22,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,23,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,24,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,25,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,26,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,27,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,28,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,29,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,30,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,31,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,32,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,33,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,34,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,35,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,36,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,37,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,38,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,39,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,40,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,41,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,42,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,43,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,44,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,45,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,46,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,47,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,48,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,49,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,50,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,51,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,52,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,53,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,54,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,55,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,56,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,57,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,58,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,59,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,60,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,61,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,62,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,63,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,64,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,65,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,66,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,67,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,68,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,69,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,70,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,71,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,72,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,73,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,74,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,75,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,76,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,77,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,78,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,79,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,80,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,81,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,82,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,83,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,84,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,85,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,86,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,87,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,88,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,89,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,90,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,91,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,92,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,93,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,94,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,95,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,96,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,97,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,98,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,99,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,communication_dominant,通信主导型,0.1,0.8,0.1,100,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5217333440113356,0.028744927023823957,100.0,0.0
cyber_random,随机压制,Random,0.4,mission_dominant,任务主导型,0.1,0.1,0.8,0,5,1.0,0.0,1.0,4.965068306494546e-17,1.0,0.0,1.0,0.0,100.0,0.0
cyber_random,随机压制,Random,0.4,mission_dominant,任务主导型,0.1,0.1,0.8,1,5,1.0,0.0,1.0,4.965068306494546e-17,1.0,0.0,1.0,0.0,100.0,0.0
cyber_random,随机压制,Random,0.4,mission_dominant,任务主导型,0.1,0.1,0.8,2,5,1.0,0.0,1.0,4.965068306494546e-17,1.0,0.0,1.0,0.0,100.0,0.0
cyber_random,随机压制,Random,0.4,mission_dominant,任务主导型,0.1,0.1,0.8,3,5,1.0,0.0,1.0,4.965068306494546e-17,1.0,0.0,1.0,0.0,100.0,0.0
cyber_random,随机压制,Random,0.4,mission_dominant,任务主导型,0.1,0.1,0.8,4,5,1.0,0.0,1.0,4.965068306494546e-17,1.0,0.0,1.0,0.0,100.0,0.0
cyber_random,随机压制,Random,0.4,mission_dominant,任务主导型,0.1,0.1,0.8,5,5,1.0,0.0,1.0,4.965068306494546e-17,1.0,0.0,1.0,0.0,100.0,0.0
cyber_random,随机压制,Random,0.4,mission_dominant,任务主导型,0.1,0.1,0.8,6,5,1.0,0.0,1.0,4.965068306494546e-17,1.0,0.0,1.0,0.0,100.0,0.0
cyber_random,随机压制,Random,0.4,mission_dominant,任务主导型,0.1,0.1,0.8,7,5,1.0,0.0,1.0,4.965068306494546e-17,1.0,0.0,1.0,0.0,100.0,0.0
cyber_random,随机压制,Random,0.4,mission_dominant,任务主导型,0.1,0.1,0.8,8,5,1.0,0.0,1.0,4.965068306494546e-17,1.0,0.0,1.0,0.0,100.0,0.0
cyber_random,随机压制,Random,0.4,mission_dominant,任务主导型,0.1,0.1,0.8,9,5,1.0,0.0,1.0,4.965068306494546e-17,1.0,0.0,1.0,0.0,100.0,0.0
cyber_random,随机压制,Random,0.4,mission_dominant,任务主导型,0.1,0.1,0.8,10,5,1.0,0.0,1.0,4.965068306494546e-17,1.0,0.0,1.0,0.0,100.0,0.0
cyber_random,随机压制,Random,0.4,mission_dominant,任务主导型,0.1,0.1,0.8,11,5,1.0,0.0,1.0,4.965068306494546e-17,1.0,0.0,1.0,0.0,100.0,0.0
cyber_random,随机压制,Random,0.4,mission_dominant,任务主导型,0.1,0.1,0.8,12,5,1.0,0.0,1.0,4.965068306494546e-17,1.0,0.0,1.0,0.0,100.0,0.0
cyber_random,随机压制,Random,0.4,mission_dominant,任务主导型,0.1,0.1,0.8,13,5,1.0,0.0,1.0,4.965068306494546e-17,1.0,0.0,1.0,0.0,100.0,0.0
cyber_random,随机压制,Random,0.4,mission_dominant,任务主导型,0.1,0.1,0.8,14,5,1.0,0.0,1.0,4.965068306494546e-17,1.0,0.0,1.0,0.0,100.0,0.0
cyber_random,随机压制,Random,0.4,mission_dominant,任务主导型,0.1,0.1,0.8,15,5,1.0,0.0,1.0,4.965068306494546e-17,1.0,0.0,1.0,0.0,100.0,0.0
cyber_random,随机压制,Random,0.4,mission_dominant,任务主导型,0.1,0.1,0.8,16,5,1.0,0.0,1.0,4.965068306494546e-17,1.0,0.0,1.0,0.0,100.0,0.0
cyber_random,随机压制,Random,0.4,mission_dominant,任务主导型,0.1,0.1,0.8,17,5,1.0,0.0,0.8805446068038355,0.028069950343798625,0.9337908496732027,0.022629486056881608,0.9350871404189457,0.01881528158132661,100.0,0.0
cyber_random,随机压制,Random,0.4,mission_dominant,任务主导型,0.1,0.1,0.8,18,5,1.0,0.0,0.7543461433600622,0.05048419712334181,0.7996078431372549,0.061480446961800425,0.8151208888458102,0.0509948306489394,100.0,0.0
cyber_random,随机压制,Random,0.4,mission_dominant,任务主导型,0.1,0.1,0.8,19,5,1.0,0.0,0.6124667871939198,0.034572930316360426,0.6571895424836601,0.062008888968251435,0.6869983127063202,0.052361942246660055,100.0,0.0
cyber_random,随机压制,Random,0.4,mission_dominant,任务主导型,0.1,0.1,0.8,20,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5248490209425934,0.03980689867813312,100.0,0.0
cyber_random,随机压制,Random,0.4,mission_dominant,任务主导型,0.1,0.1,0.8,21,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5248490209425934,0.03980689867813312,100.0,0.0
cyber_random,随机压制,Random,0.4,mission_dominant,任务主导型,0.1,0.1,0.8,22,5,1.0,0.0,0.4680980525631891,0.03608592362948433,0.4725490196078431,0.05005870363102381,0.5248490209425934,0.03980689867813312,100.0,0.0
