eta,tau_mis,seed,time,Q_comm,Q_mis,mean_pair_distance,valid_path_count,physical_complete
0.2,0.05,11,0,1.0,1.0,1.4238497975171946,1000,1
0.2,0.05,11,1,1.0,1.0,1.4238497975171946,1000,1
0.2,0.05,11,2,1.0,1.0,1.4238497975171946,1000,1
0.2,0.05,11,3,1.0,1.0,1.4238497975171946,1000,1
0.2,0.05,11,4,1.0,1.0,1.4238497975171946,1000,1
0.2,0.05,11,5,1.0,1.0,1.4238497975171946,1000,1
0.2,0.05,11,6,1.0,1.0,1.4238497975171946,1000,1
0.2,0.05,11,7,1.0,1.0,1.4238497975171946,1000,1
0.2,0.05,11,8,1.0,1.0,1.4238497975171946,1000,1
0.2,0.05,11,9,1.0,1.0,1.4238497975171946,1000,1
0.2,0.05,11,10,1.0,1.0,1.4238497975171946,1000,1
0.2,0.05,11,11,1.0,1.0,1.4238497975171946,1000,1
0.2,0.05,11,12,1.0,1.0,1.4238497975171946,1000,1
0.2,0.05,11,13,1.0,1.0,1.4238497975171946,1000,1
0.2,0.05,11,14,1.0,1.0,1.4238497975171946,1000,1
0.2,0.05,11,15,1.0,1.0,1.4238497975171946,1000,1
0.2,0.05,11,16,1.0,1.0,1.4238497975171946,1000,1
0.2,0.05,11,17,1.0,1.0,1.4238497975171946,1000,1
0.2,0.05,11,18,1.0,1.0,1.4238497975171946,1000,1
0.2,0.05,11,19,1.0,1.0,1.4238497975171946,1000,1
0.2,0.05,11,20,1.0,1.0,1.4238497975171946,1000,1
0.2,0.05,11,21,1.0,1.0,1.6339815048362618,1000,1
0.2,0.05,11,22,1.0,1.0,1.8454790557361238,1000,1
0.2,0.05,11,23,1.0,1.0,2.05795769443552,1000,1
0.2,0.05,11,24,0.9997482820741835,1.0,2.271171342204998,1000,1
0.2,0.05,11,25,0.9985770597997222,1.0,2.484953107292809,1000,1
0.2,0.05,11,26,0.996072904905679,1.0,2.6991848644401926,1000,1
0.2,0.05,11,27,0.9918385229387843,1.0,2.913780192672412,1000,1
0.2,0.05,11,28,0.9857540638011485,1.0,3.1286741583707336,1000,1
0.2,0.05,11,29,0.9783103813498127,1.0,3.3438168841227065,1000,1
0.2,0.05,11,30,0.9697707261474551,1.0,3.5591693361493064,1000,1
0.2,0.05,11,31,0.9604296231389323,1.0,3.7747004731819698,1000,1
0.2,0.05,11,32,0.9504711273831206,1.0,3.9903852629865164,1000,1
0.2,0.05,11,33,0.9399791146441834,1.0,4.206203269655344,1000,1
0.2,0.05,11,34,0.929041234685713,1.0,4.422137626683026,1000,1
0.2,0.05,11,35,0.9177642101658435,1.0,4.638174276987494,1000,1
0.2,0.05,11,36,0.906277878841782,1.0,4.854301401487447,1000,1
0.2,0.05,11,37,0.8945593308785086,1.0,5.070508983315673,1000,1
0.2,0.05,11,38,0.8826608065506356,1.0,5.286788471201761,1000,1
0.2,0.05,11,39,0.8705573738436166,1.0,5.503132516431594,1000,1
0.2,0.05,11,40,0.858321276253591,1.0,5.719534765124243,1000,1
0.2,0.05,11,41,0.8459967449298725,1.0,5.935989692603431,1000,1
0.2,0.05,11,42,0.8335671766911185,1.0,6.15249247015723,1000,1
0.2,0.05,11,43,0.82104047540637,1.0,6.369038856972087,1000,1
0.2,0.05,11,44,0.8084297727923226,1.0,6.585625111818181,1000,1
0.2,0.05,11,45,0.795738854545392,1.0,6.802247920366371,1000,1
0.2,0.05,11,46,0.7829861037119822,1.0,7.0189043349763605,1000,1
0.2,0.05,11,47,0.7701762651081445,1.0,7.235591724509705,1000,1
0.2,0.05,11,48,0.7573105619875642,1.0,7.452307732257926,1000,1
0.2,0.05,11,49,0.7444021341438701,1.0,7.669050240483076,1000,1
0.2,0.05,11,50,0.7314484530445109,1.0,7.885817340379779,1000,1
0.2,0.05,11,51,0.7184451589907973,1.0,8.102607306508094,1000,1
0.2,0.05,11,52,0.7053861722234885,1.0,8.319418574933518,1000,1
0.2,0.05,11,53,0.6922884097286987,1.0,8.53624972445684,1000,1
0.2,0.05,11,54,0.6791458492371943,1.0,8.753099460431953,1000,1
0.2,0.05,11,55,0.6659683154418765,1.0,8.969966600761344,1000,1
0.2,0.05,11,56,0.6527619423031524,1.0,9.186850063732079,1000,1
0.2,0.05,11,57,0.6395277643815326,1.0,9.403748857413863,1000,1
0.2,0.05,11,58,0.6262562098668875,1.0,9.62066207038812,1000,1
0.2,0.05,11,59,0.6129633757106518,1.0,9.837588863615558,1000,1
0.2,0.05,11,60,0.5996456233115318,1.0,10.054528463281015,1000,1
0.2,0.05,11,61,0.5863063650283543,1.0,10.271480154480162,1000,1
0.2,0.05,11,62,0.5729470858512798,1.0,10.48844327563376,1000,1
0.2,0.05,11,63,0.5595717203024633,1.0,10.70541721353269,1000,1
0.2,0.05,11,64,0.5461820261229307,1.0,10.922401398931505,1000,1
0.2,0.05,11,65,0.5327785235372069,1.0,11.13939530262037,1000,1
0.2,0.05,11,66,0.5193594151520103,1.0,11.356398431915359,1000,1
0.2,0.05,11,67,0.5059285622513007,1.0,11.573410327515631,1000,1
0.2,0.05,11,68,0.4924924901034344,1.0,11.790430560683111,1000,1
0.2,0.05,11,69,0.47904989608943227,1.0,12.00745873070643,1000,1
0.2,0.05,11,70,0.46559879105901547,1.0,12.22449446261595,1000,1
0.2,0.05,11,71,0.45224378714298724,1.0,12.441537405121137,1000,0
0.2,0.05,11,72,0.43938797431093835,1.0,12.658587228745203,1000,0
0.2,0.05,11,73,0.4272282015754557,1.0,12.87564362413522,1000,0
0.2,0.05,11,74,0.41592328371680576,1.0,13.092706300528533,1000,0
0.2,0.05,11,75,0.40544978279003024,1.0,13.309774984358784,1000,0
0.2,0.05,11,76,0.39568066749479125,1.0,13.526849417986769,1000,0
0.2,0.05,11,77,0.38667510426602386,1.0,13.743929358543257,1000,0
0.2,0.05,11,78,0.3782687820817153,1.0,13.961014576872183,1000,0
0.2,0.05,11,79,0.3703267798309924,1.0,14.178104856564293,1000,0
0.2,0.05,11,80,0.3628104082229158,1.0,14.395199993072117,1000,0
0.2,0.05,11,81,0.35566533773043457,1.0,14.612299792898435,1000,0
0.2,0.05,11,82,0.3488855660969707,1.0,14.829404072851105,1000,0
0.2,0.05,11,83,0.34235449202405005,1.0,15.046512659357962,1000,0
0.2,0.05,11,84,0.3359886043589975,1.0,15.263625387836193,1000,0
0.2,0.05,11,85,0.32987818622363313,1.0,15.480742102111154,1000,0
0.2,0.05,11,86,0.3239600103014825,1.0,15.697862653880092,1000,0
0.2,0.05,11,87,0.3182371335001116,1.0,15.914986902216816,1000,0
0.2,0.05,11,88,0.3127641072884245,1.0,16.132114713113634,1000,0
0.2,0.05,11,89,0.3074409565291183,1.0,16.349245959057303,1000,0
0.2,0.05,11,90,0.30224770272674584,1.0,16.566380518636098,1000,0
0.2,0.05,11,91,0.2971794521448136,1.0,16.783518276175293,1000,0
0.2,0.05,11,92,0.29226071383655366,1.0,17.00065912139874,1000,0
0.2,0.05,11,93,0.2874951738180966,0.999,17.21780294911428,999,0
0.2,0.05,11,94,0.2829027900300824,0.999,17.43494965892111,999,0
0.2,0.05,11,95,0.27843996214013783,0.999,17.652099154937364,999,0
0.2,0.05,11,96,0.27409071509945626,0.998,17.86925134554611,998,0
0.2,0.05,11,97,0.2698650804734662,0.998,18.086406143158552,998,0
0.2,0.05,11,98,0.26576099294621813,0.99,18.303563463992887,990,0
0.2,0.05,11,99,0.2617560989872934,0.99,18.520723227867716,990,0
0.2,0.05,11,100,0.2578961330791836,0.99,18.7378853580089,990,0
0.2,0.05,17,0,1.0,1.0,1.3825460901461044,1000,1
0.2,0.05,17,1,1.0,1.0,1.3825460901461044,1000,1
0.2,0.05,17,2,1.0,1.0,1.3825460901461044,1000,1
0.2,0.05,17,3,1.0,1.0,1.3825460901461044,1000,1
0.2,0.05,17,4,1.0,1.0,1.3825460901461044,1000,1
0.2,0.05,17,5,1.0,1.0,1.3825460901461044,1000,1
0.2,0.05,17,6,1.0,1.0,1.3825460901461044,1000,1
0.2,0.05,17,7,1.0,1.0,1.3825460901461044,1000,1
0.2,0.05,17,8,1.0,1.0,1.3825460901461044,1000,1
0.2,0.05,17,9,1.0,1.0,1.3825460901461044,1000,1
0.2,0.05,17,10,1.0,1.0,1.3825460901461044,1000,1
0.2,0.05,17,11,1.0,1.0,1.3825460901461044,1000,1
0.2,0.05,17,12,1.0,1.0,1.3825460901461044,1000,1
0.2,0.05,17,13,1.0,1.0,1.3825460901461044,1000,1
0.2,0.05,17,14,1.0,1.0,1.3825460901461044,1000,1
0.2,0.05,17,15,1.0,1.0,1.3825460901461044,1000,1
0.2,0.05,17,16,1.0,1.0,1.3825460901461044,1000,1
0.2,0.05,17,17,1.0,1.0,1.3825460901461044,1000,1
0.2,0.05,17,18,1.0,1.0,1.3825460901461044,1000,1
0.2,0.05,17,19,1.0,1.0,1.3825460901461044,1000,1
0.2,0.05,17,20,1.0,1.0,1.3825460901461044,1000,1
0.2,0.05,17,21,1.0,1.0,1.5915555317817625,1000,1
0.2,0.05,17,22,1.0,1.0,1.8022504821457268,1000,1
0.2,0.05,17,23,1.0,1.0,2.0141406906140213,1000,1
0.2,0.05,17,24,0.9998714453234522,1.0,2.226918808116743,1000,1
0.2,0.05,17,25,0.9988439091271395,1.0,2.440378850774693,1000,1
0.2,0.05,17,26,0.99637159893338,1.0,2.654376270567083,1000,1
0.2,0.05,17,27,0.9921162257219381,1.0,2.8688060357983547,1000,1
0.2,0.05,17,28,0.9860941598683615,1.0,3.0835896775635434,1000,1
0.2,0.05,17,29,0.9785574652234919,1.0,3.2986672133091908,1000,1
0.2,0.05,17,30,0.9699130810137346,1.0,3.513991896864356,1000,1
0.2,0.05,17,31,0.9605368586366626,1.0,3.7295266883116116,1000,1
0.2,0.05,17,32,0.9505434939891435,1.0,3.945241812223335,1000,1
0.2,0.05,17,33,0.940115694681097,1.0,4.161113027482349,1000,1
0.2,0.05,17,34,0.9293545314435592,1.0,4.377120375422315,1000,1
0.2,0.05,17,35,0.9183386739672638,1.0,4.593247257288053,1000,1
0.2,0.05,17,36,0.9070511494297675,1.0,4.809479743240037,1000,1
0.2,0.05,17,37,0.8955901923150937,1.0,5.025806047210745,1000,1
0.2,0.05,17,38,0.883960784865008,1.0,5.242216122546828,1000,1
0.2,0.05,17,39,0.8721597322326848,1.0,5.458701346940684,1000,1
0.2,0.05,17,40,0.8602207858673158,1.0,5.675254274267568,1000,1
0.2,0.05,17,41,0.8481498052987589,1.0,5.891868437177721,1000,1
0.2,0.05,17,42,0.8359458826645543,1.0,6.108538188628833,1000,1
0.2,0.05,17,43,0.8236210033710566,1.0,6.325258573606093,1000,1
0.2,0.05,17,44,0.8111988000108797,1.0,6.542025224469899,1000,1
0.2,0.05,17,45,0.7987055374947366,1.0,6.758834274961687,1000,1
0.2,0.05,17,46,0.7861536204427536,1.0,6.975682289065678,1000,1
0.2,0.05,17,47,0.7735567194480907,1.0,7.1925662017904015,1000,1
0.2,0.05,17,48,0.7609141434828228,1.0,7.4094832695831645,1000,1
0.2,0.05,17,49,0.7482296129831283,1.0,7.6264310285818295,1000,1
0.2,0.05,17,50,0.7355052202408932,1.0,7.843407259283401,1000,1
0.2,0.05,17,51,0.7227434272212783,1.0,8.060409956497644,1000,1
0.2,0.05,17,52,0.7099433527225111,1.0,8.277437303677958,1000,1
0.2,0.05,17,53,0.697117921594413,1.0,8.494487650896849,1000,1
0.2,0.05,17,54,0.6842615350305927,1.0,8.711559495871096,1000,1
0.2,0.05,17,55,0.6713683150640414,1.0,8.928651467550969,1000,1
0.2,0.05,17,56,0.6584472581805217,1.0,9.145762311874728,1000,1
0.2,0.05,17,57,0.6454994948208451,1.0,9.362890879359552,1000,1
0.2,0.05,17,58,0.6325378858192143,1.0,9.580036114256226,1000,1
0.2,0.05,17,59,0.6195505216335357,1.0,9.79719704504047,1000,1
0.2,0.05,17,60,0.6065353493105611,1.0,10.014372776051154,1000,1
0.2,0.05,17,61,0.5934942972969209,1.0,10.231562480115752,1000,1
0.2,0.05,17,62,0.580436453548357,1.0,10.448765392028683,1000,1
0.2,0.05,17,63,0.5673597388478099,1.0,10.665980802768711,1000,1
0.2,0.05,17,64,0.5542582377678532,1.0,10.883208054358683,1000,1
0.2,0.05,17,65,0.5411441806079531,1.0,11.100446535285313,1000,1
0.2,0.05,17,66,0.5280103641303692,1.0,11.317695676408466,1000,1
0.2,0.05,17,67,0.5148535770678063,1.0,11.53495494729956,1000,1
0.2,0.05,17,68,0.5016853128557117,1.0,11.752223852957034,1000,1
0.2,0.05,17,69,0.48850118413848176,1.0,11.969501930854053,1000,1
0.2,0.05,17,70,0.4753016773006733,1.0,12.186788748279536,1000,1
0.2,0.05,17,71,0.46213973947789444,1.0,12.404083899938865,1000,0
0.2,0.05,17,72,0.4493896878581458,1.0,12.6213870057849,1000,0
0.2,0.05,17,73,0.4373418798352697,1.0,12.83869770905376,1000,0
0.2,0.05,17,74,0.4260683438130447,1.0,13.056015674482975,1000,0
0.2,0.05,17,75,0.41577135531553777,1.0,13.273340586692415,1000,0
0.2,0.05,17,76,0.4063201290121059,1.0,13.490672148710809,1000,0
0.2,0.05,17,77,0.3975457033312753,1.0,13.70801008063265,1000,0
0.2,0.05,17,78,0.38924969870333115,1.0,13.925354118392182,1000,0
0.2,0.05,17,79,0.3813931874389048,1.0,14.14270401264258,1000,0
0.2,0.05,17,80,0.3740069469204957,1.0,14.360059527729943,1000,0
0.2,0.05,17,81,0.36697380729528856,1.0,14.577420440752714,1000,0
0.2,0.05,17,82,0.36028670149265796,1.0,14.794786540698395,1000,0
0.2,0.05,17,83,0.3539006036793941,1.0,15.012157627650087,1000,0
0.2,0.05,17,84,0.34777991422613047,1.0,15.229533512056385,1000,0
0.2,0.05,17,85,0.3418700202090113,1.0,15.446914014058715,1000,0
0.2,0.05,17,86,0.33619890356472754,1.0,15.664298962870909,1000,0
0.2,0.05,17,87,0.33071657321117287,1.0,15.881688196206273,1000,0
0.2,0.05,17,88,0.32537227106743294,1.0,16.09908155974796,1000,0
0.2,0.05,17,89,0.32023115941073776,1.0,16.316478906658855,1000,0
0.2,0.05,17,90,0.31530384841141657,1.0,16.5338800971275,1000,0
0.2,0.05,17,91,0.31058680798496513,1.0,16.751284997947078,1000,0
0.2,0.05,17,92,0.30603813191002394,1.0,16.96869348212454,1000,0
0.2,0.05,17,93,0.30163478736935817,1.0,17.186105428517497,1000,0
0.2,0.05,17,94,0.2973382781438914,1.0,17.40352072149646,1000,0
0.2,0.05,17,95,0.2931429496455107,1.0,17.620939250630503,1000,0
0.2,0.05,17,96,0.28908145164010657,1.0,17.838360910394346,1000,0
0.2,0.05,17,97,0.2851780722053802,1.0,18.055785599895245,1000,0
0.2,0.05,17,98,0.2814144190980915,1.0,18.273213222618075,1000,0
0.2,0.05,17,99,0.27776038250294405,1.0,18.490643686187255,1000,0
0.2,0.05,17,100,0.27420858861581676,1.0,18.708076902144164,1000,0
0.2,0.05,23,0,1.0,1.0,1.3391666931191477,1000,1
0.2,0.05,23,1,1.0,1.0,1.3391666931191477,1000,1
0.2,0.05,23,2,1.0,1.0,1.3391666931191477,1000,1
0.2,0.05,23,3,1.0,1.0,1.3391666931191477,1000,1
0.2,0.05,23,4,1.0,1.0,1.3391666931191477,1000,1
0.2,0.05,23,5,1.0,1.0,1.3391666931191477,1000,1
0.2,0.05,23,6,1.0,1.0,1.3391666931191477,1000,1
0.2,0.05,23,7,1.0,1.0,1.3391666931191477,1000,1
0.2,0.05,23,8,1.0,1.0,1.3391666931191477,1000,1
0.2,0.05,23,9,1.0,1.0,1.3391666931191477,1000,1
0.2,0.05,23,10,1.0,1.0,1.3391666931191477,1000,1
0.2,0.05,23,11,1.0,1.0,1.3391666931191477,1000,1
0.2,0.05,23,12,1.0,1.0,1.3391666931191477,1000,1
0.2,0.05,23,13,1.0,1.0,1.3391666931191477,1000,1
0.2,0.05,23,14,1.0,1.0,1.3391666931191477,1000,1
0.2,0.05,23,15,1.0,1.0,1.3391666931191477,1000,1
0.2,0.05,23,16,1.0,1.0,1.3391666931191477,1000,1
0.2,0.05,23,17,1.0,1.0,1.3391666931191477,1000,1
0.2,0.05,23,18,1.0,1.0,1.3391666931191477,1000,1
0.2,0.05,23,19,1.0,1.0,1.3391666931191477,1000,1
0.2,0.05,23,20,1.0,1.0,1.3391666931191477,1000,1
0.2,0.05,23,21,1.0,1.0,1.5468558811047621,1000,1
0.2,0.05,23,22,1.0,1.0,1.7560375773113897,1000,1
0.2,0.05,23,23,1.0,1.0,1.9662705352439305,1000,1
0.2,0.05,23,24,0.9999058576076431,1.0,2.177280661651443,1000,1
0.2,0.05,23,25,0.999258184326547,1.0,2.3888858160250233,1000,1
0.2,0.05,23,26,0.9973439656813226,1.0,2.600959031564306,1000,1
0.2,0.05,23,27,0.9935984776654929,1.0,2.8134084823742174,1000,1
0.2,0.05,23,28,0.9877729972282301,1.0,3.0261657729096756,1000,1
0.2,0.05,23,29,0.9802134601556073,1.0,3.239178713800822,1000,1
0.2,0.05,23,30,0.9714925719496134,1.0,3.4524066686683033,1000,1
0.2,0.05,23,31,0.9619919483800243,1.0,3.665817448174734,1000,1
0.2,0.05,23,32,0.9518792777279552,1.0,3.879385173680826,1000,1
0.2,0.05,23,33,0.9413546745693645,1.0,4.093088769662375,1000,1
0.2,0.05,23,34,0.9304823725455156,1.0,4.306910875994732,1000,1
0.2,0.05,23,35,0.919316372728311,1.0,4.520837047836122,1000,1
0.2,0.05,23,36,0.9078973505171237,1.0,4.734855156947411,1000,1
0.2,0.05,23,37,0.8962946036506518,1.0,4.948954936902755,1000,1
0.2,0.05,23,38,0.8845117532729163,1.0,5.163127632899358,1000,1
0.2,0.05,23,39,0.8726073000681158,1.0,5.377365728804467,1000,1
0.2,0.05,23,40,0.8605803467438701,1.0,5.591662732045686,1000,1
0.2,0.05,23,41,0.8484152751818493,1.0,5.806013002377424,1000,1
0.2,0.05,23,42,0.836171203459054,1.0,6.02041161431809,1000,1
0.2,0.05,23,43,0.8238421054306737,1.0,6.234854245702558,1000,1
0.2,0.05,23,44,0.8114302024237109,1.0,6.449337086688407,1000,1
0.2,0.05,23,45,0.7989393314992814,1.0,6.663856764926545,1000,1
0.2,0.05,23,46,0.7863864125333525,1.0,6.878410283613076,1000,1
0.2,0.05,23,47,0.7737689665370213,1.0,7.092994969885654,1000,1
0.2,0.05,23,48,0.7611063020482816,1.0,7.307608431587063,1000,1
0.2,0.05,23,49,0.7483972276430434,1.0,7.522248520842216,1000,1
0.2,0.05,23,50,0.7356413447540106,1.0,7.736913303218287,1000,1
0.2,0.05,23,51,0.7228458870830088,1.0,7.951601031486826,1000,1
0.2,0.05,23,52,0.7100116477753691,1.0,8.166310123200201,1000,1
0.2,0.05,23,53,0.6971520127243037,1.0,8.381039141446077,1000,1
0.2,0.05,23,54,0.6842651187932499,1.0,8.595786778262774,1000,1
0.2,0.05,23,55,0.6713479584264288,1.0,8.810551840293037,1000,1
0.2,0.05,23,56,0.6583941401707712,1.0,9.025333236329017,1000,1
0.2,0.05,23,57,0.6454189155491799,1.0,9.240129966461867,1000,1
0.2,0.05,23,58,0.6324098077168765,1.0,9.454941112598283,1000,1
0.2,0.05,23,59,0.619378192908813,1.0,9.669765830145765,1000,1
0.2,0.05,23,60,0.6063267672034949,1.0,9.884603340700963,1000,1
0.2,0.05,23,61,0.5932596323500473,1.0,10.099452925601646,1000,1
0.2,0.05,23,62,0.5801779060452614,1.0,10.314313920224937,1000,1
0.2,0.05,23,63,0.5670797623789923,1.0,10.5291857089322,1000,1
0.2,0.05,23,64,0.5539659075544655,1.0,10.744067720576128,1000,1
0.2,0.05,23,65,0.5408409403311767,1.0,10.958959424497879,1000,1
0.2,0.05,23,66,0.527699397825353,1.0,11.173860326952676,1000,1
0.2,0.05,23,67,0.514549421230682,1.0,11.388769967910923,1000,1
0.2,0.05,23,68,0.5013897637294705,1.0,11.603687918189312,1000,1
0.2,0.05,23,69,0.4882217339745398,1.0,11.818613776872628,1000,1
0.2,0.05,23,70,0.4750434441347641,1.0,12.033547168992259,1000,1
0.2,0.05,23,71,0.4618798050138801,1.0,12.248487743431852,1000,0
0.2,0.05,23,72,0.4489423333104179,1.0,12.46343517103445,1000,0
0.2,0.05,23,73,0.43656829836562266,1.0,12.678389142888735,1000,0
0.2,0.05,23,74,0.4250862840211244,1.0,12.893349368774738,1000,0
0.2,0.05,23,75,0.4146019462039254,1.0,13.108315575751906,1000,0
0.2,0.05,23,76,0.4048838422102252,1.0,13.323287506874399,1000,0
0.2,0.05,23,77,0.39592524367853676,1.0,13.538264920020405,1000,0
0.2,0.05,23,78,0.3875932119755582,1.0,13.753247586823711,1000,0
0.2,0.05,23,79,0.37977032982549713,1.0,13.968235291697228,1000,0
0.2,0.05,23,80,0.3723589929200831,1.0,14.183227830939307,1000,0
0.2,0.05,23,81,0.3654156462304201,1.0,14.398225011914684,1000,0
0.2,0.05,23,82,0.35881968635422273,1.0,14.613226652302888,1000,0
0.2,0.05,23,83,0.35251720311805707,1.0,14.828232579407626,1000,0
0.2,0.05,23,84,0.34647513759361986,1.0,15.043242629521439,1000,0
0.2,0.05,23,85,0.34070187277494174,1.0,15.258256647340504,1000,0
0.2,0.05,23,86,0.3352076433401602,1.0,15.473274485424977,1000,0
0.2,0.05,23,87,0.3299291572344681,1.0,15.68829600370079,1000,0
0.2,0.05,23,88,0.3248512395448094,1.0,15.903321068999192,1000,0
0.2,0.05,23,89,0.31994029686825837,1.0,16.11834955463072,1000,0
0.2,0.05,23,90,0.31519694405129084,1.0,16.33338133999063,1000,0
0.2,0.05,23,91,0.310615196916016,1.0,16.548416310193073,1000,0
0.2,0.05,23,92,0.30619055652328,0.997,16.76345435573158,997,0
0.2,0.05,23,93,0.3019474142478789,0.997,16.97849537216371,997,0
0.2,0.05,23,94,0.29785806879114846,0.997,17.19353925981779,997,0
0.2,0.05,23,95,0.29390484326100075,0.997,17.40858592352001,997,0
0.2,0.05,23,96,0.29009929807753015,0.983,17.62363527234021,983,0
0.2,0.05,23,97,0.28640866419894584,0.979,17.838687219354863,979,0
0.2,0.05,23,98,0.2827669684454379,0.975,18.05374168142593,975,0
0.2,0.05,23,99,0.27921540893625313,0.97,18.26879857899432,970,0
0.2,0.05,23,100,0.2757617786221541,0.97,18.483857835886866,970,0
0.2,0.05,29,0,1.0,1.0,1.3666527693164277,1000,1
0.2,0.05,29,1,1.0,1.0,1.3666527693164277,1000,1
0.2,0.05,29,2,1.0,1.0,1.3666527693164277,1000,1
0.2,0.05,29,3,1.0,1.0,1.3666527693164277,1000,1
0.2,0.05,29,4,1.0,1.0,1.3666527693164277,1000,1
0.2,0.05,29,5,1.0,1.0,1.3666527693164277,1000,1
0.2,0.05,29,6,1.0,1.0,1.3666527693164277,1000,1
0.2,0.05,29,7,1.0,1.0,1.3666527693164277,1000,1
0.2,0.05,29,8,1.0,1.0,1.3666527693164277,1000,1
0.2,0.05,29,9,1.0,1.0,1.3666527693164277,1000,1
0.2,0.05,29,10,1.0,1.0,1.3666527693164277,1000,1
0.2,0.05,29,11,1.0,1.0,1.3666527693164277,1000,1
0.2,0.05,29,12,1.0,1.0,1.3666527693164277,1000,1
0.2,0.05,29,13,1.0,1.0,1.3666527693164277,1000,1
0.2,0.05,29,14,1.0,1.0,1.3666527693164277,1000,1
0.2,0.05,29,15,1.0,1.0,1.3666527693164277,1000,1
0.2,0.05,29,16,1.0,1.0,1.3666527693164277,1000,1
0.2,0.05,29,17,1.0,1.0,1.3666527693164277,1000,1
0.2,0.05,29,18,1.0,1.0,1.3666527693164277,1000,1
0.2,0.05,29,19,1.0,1.0,1.3666527693164277,1000,1
0.2,0.05,29,20,1.0,1.0,1.3666527693164277,1000,1
0.2,0.05,29,21,1.0,1.0,1.5755327431474409,1000,1
0.2,0.05,29,22,1.0,1.0,1.7860192563015185,1000,1
0.2,0.05,29,23,1.0,1.0,1.9976465516235975,1000,1
0.2,0.05,29,24,0.9999768738935991,1.0,2.210120562043456,1000,1
0.2,0.05,29,25,0.9993420486663673,1.0,2.423243571058222,1000,1
0.2,0.05,29,26,0.9972438102247686,1.0,2.636876700930576,1000,1
0.2,0.05,29,27,0.9934036679850484,1.0,2.8509190744140844,1000,1
0.2,0.05,29,28,0.9876467022860638,1.0,3.0652954099276393,1000,1
0.2,0.05,29,29,0.9804102972998319,1.0,3.2799482532300326,1000,1
0.2,0.05,29,30,0.9720592117201328,1.0,3.494832914613128,1000,1
0.2,0.05,29,31,0.9628951256585613,1.0,3.7099140596030176,1000,1
0.2,0.05,29,32,0.9531470317544498,1.0,3.925163349030796,1000,1
0.2,0.05,29,33,0.9429115861033849,1.0,4.1405577664568085,1000,1
0.2,0.05,29,34,0.9322429039728937,1.0,4.35607840817058,1000,1
0.2,0.05,29,35,0.9212660823041557,1.0,4.571709591898377,1000,1
0.2,0.05,29,36,0.9100226159048096,1.0,4.7874381896772915,1000,1
0.2,0.05,29,37,0.89852453541364,1.0,5.003253121313911,1000,1
0.2,0.05,29,38,0.8868575365118763,1.0,5.2191449647792485,1000,1
0.2,0.05,29,39,0.8750488559631562,1.0,5.43510565302034,1000,1
0.2,0.05,29,40,0.863075816841743,1.0,5.651128235492872,1000,1
0.2,0.05,29,41,0.8509847111564747,1.0,5.867206688759178,1000,1
0.2,0.05,29,42,0.8387885145790949,1.0,6.083335764699341,1000,1
0.2,0.05,29,43,0.82650304322673,1.0,6.299510867852718,1000,1
0.2,0.05,29,44,0.8141415347878521,1.0,6.515727955534383,1000,1
0.2,0.05,29,45,0.801715045151772,1.0,6.7319834559140705,1000,1
0.2,0.05,29,46,0.789223069805438,1.0,6.948274200377787,1000,1
0.2,0.05,29,47,0.7766763309631995,1.0,7.164597367332618,1000,1
0.2,0.05,29,48,0.7640712475380437,1.0,7.380950435244967,1000,1
0.2,0.05,29,49,0.7513934122509998,1.0,7.59733114317891,1000,1
0.2,0.05,29,50,0.7386614767150846,1.0,7.813737457464961,1000,1
0.2,0.05,29,51,0.7258906688636234,1.0,8.030167543409169,1000,1
0.2,0.05,29,52,0.7130825122197356,1.0,8.246619741169487,1000,1
0.2,0.05,29,53,0.700241369845149,1.0,8.463092545095607,1000,1
0.2,0.05,29,54,0.6873631226146136,1.0,8.679584585961749,1000,1
0.2,0.05,29,55,0.6744571295773872,1.0,8.896094615627268,1000,1
0.2,0.05,29,56,0.6615132693019246,1.0,9.112621493743843,1000,1
0.2,0.05,29,57,0.6485476025663097,1.0,9.3291641761953,1000,1
0.2,0.05,29,58,0.6355572335028005,1.0,9.545721705010168,1000,1
0.2,0.05,29,59,0.6225451270495653,1.0,9.762293199531006,1000,1
0.2,0.05,29,60,0.6095112517644644,1.0,9.97887784866008,1000,1
0.2,0.05,29,61,0.5964516624460183,1.0,10.19547490403017,1000,1
0.2,0.05,29,62,0.5833688100205087,1.0,10.412083673973244,1000,1
0.2,0.05,29,63,0.5702652996975828,1.0,10.62870351817941,1000,1
0.2,0.05,29,64,0.5571391963287333,1.0,10.845333842954979,1000,1
0.2,0.05,29,65,0.5439904456573234,1.0,11.061974097002,1000,1
0.2,0.05,29,66,0.5308240645437188,1.0,11.27862376765304,1000,1
0.2,0.05,29,67,0.517640098431926,1.0,11.495282377504434,1000,1
0.2,0.05,29,68,0.5044484921795315,1.0,11.71194948139927,1000,1
0.2,0.05,29,69,0.4912444954638138,1.0,11.928624663718052,1000,1
0.2,0.05,29,70,0.4780268119948198,1.0,12.145307535940805,1000,1
0.2,0.05,29,71,0.46480918182804976,1.0,12.361997734449089,1000,0
0.2,0.05,29,72,0.4518301522223604,1.0,12.578694918540615,1000,0
0.2,0.05,29,73,0.4395431699468182,1.0,12.795398768632683,1000,0
