strategy_id,strategy_label,time,num_runs,Q_phy_mean,Q_phy_std,Q_comm_mean,Q_comm_std,Q_mis_mean,Q_mis_std,Q_overall_mean,Q_overall_std,alive_nodes_mean,alive_nodes_std
degree_driven,Maximum-Degree Reconfiguration,35,5,0.7805920401350043,0.024489686898175447,0.6612031157948973,0.037928178964470705,0.7647930283224401,0.0558510829115337,0.7189675182756741,0.04192466224891727,70.0,0.0
degree_driven,Maximum-Degree Reconfiguration,36,5,0.78137520857901,0.0345347879378826,0.6639705466805403,0.038039247343486994,0.7462745098039216,0.0770104401094804,0.7109927613371545,0.05178585912784956,70.0,0.0
degree_driven,Maximum-Degree Reconfiguration,37,5,0.7897376783338068,0.035336690441876595,0.6696913066655179,0.038184332173265896,0.7462745098039216,0.0770104401094804,0.7139852268181343,0.05209605587838949,70.0,0.0
degree_driven,Maximum-Degree Reconfiguration,38,5,0.8002584481291335,0.032580543131570515,0.6726203928804958,0.03781674913635951,0.7462745098039216,0.0770104401094804,0.7158293541046404,0.051200078214341194,70.0,0.0
degree_driven,Maximum-Degree Reconfiguration,39,5,0.8103174011383926,0.03555417103761311,0.6743830295781976,0.039298194407787326,0.7240522875816995,0.09473598623024838,0.7060143771579582,0.05412503068236209,70.0,0.0
degree_driven,Maximum-Degree Reconfiguration,40,5,0.8197888377814218,0.04103844552283022,0.6780175703234935,0.04064646404879093,0.7240522875816995,0.09473598623024838,0.7081234923254929,0.05392382851482935,70.0,0.0
degree_driven,Maximum-Degree Reconfiguration,41,5,0.8281757073820009,0.04221102853540595,0.6800284118207911,0.04209429507895874,0.7203485838779956,0.11824383457988508,0.7075958626274538,0.06784855110391416,70.0,0.0
degree_driven,Maximum-Degree Reconfiguration,42,5,0.8381827708263506,0.04395603893961273,0.6827529761455253,0.041292632823516,0.7203485838779956,0.11824383457988508,0.7093222697458017,0.06796371531632885,70.0,0.0
degree_driven,Maximum-Degree Reconfiguration,43,5,0.8523930974790656,0.04654531008489567,0.6858802968339022,0.04132726586157093,0.7203485838779956,0.11824383457988508,0.711440080388207,0.06806012686746417,70.0,0.0
degree_driven,Maximum-Degree Reconfiguration,44,5,0.86156707198272,0.04970251079139268,0.6877195017774806,0.04151397723256912,0.7314596949891067,0.10398732750001237,0.7182819768935558,0.05888607413198561,70.0,0.0
degree_driven,Maximum-Degree Reconfiguration,45,5,0.8668745371458094,0.04836583367072392,0.69033723140817,0.03997499883803345,0.7203485838779956,0.11824383457988508,0.7141697729299649,0.06679502652465777,70.0,0.0
degree_driven,Maximum-Degree Reconfiguration,46,5,0.874649737786126,0.048864972778775065,0.6907119138991062,0.0400458345781199,0.7203485838779956,0.11824383457988508,0.714727140082902,0.06625543875961418,70.0,0.0
degree_driven,Maximum-Degree Reconfiguration,47,5,0.8843514617849786,0.053365747768818354,0.6947002031008673,0.0393922431185302,0.6942047930283225,0.15106412589706647,0.7039350609988004,0.08421905518880768,70.0,0.0
degree_driven,Maximum-Degree Reconfiguration,48,5,0.8927233671436119,0.05843745694385389,0.6971167594791151,0.038531362393864406,0.6908714596949891,0.1488607174431119,0.703774439970277,0.08276886412990592,70.0,0.0
degree_driven,Maximum-Degree Reconfiguration,49,5,0.8981584709111441,0.05674147454337734,0.6984795028891576,0.03945812692940298,0.6908714596949891,0.1488607174431119,0.7046594296931727,0.08293407580892134,70.0,0.0
degree_driven,Maximum-Degree Reconfiguration,50,5,0.9009664294534023,0.05946169869105736,0.6987463553718791,0.040418655898394315,0.6873856209150326,0.14235402149430726,0.703176991847532,0.079337884321396,70.0,0.0
degree_driven,Maximum-Degree Reconfiguration,51,5,0.9085127436638458,0.06070391723199243,0.7004472102387709,0.04177920449346904,0.69479302832244,0.15048699115113545,0.7080233959518593,0.08338815769501932,70.0,0.0
degree_driven,Maximum-Degree Reconfiguration,52,5,0.9121448088382944,0.06045176584338986,0.7022228100830697,0.041716660270087934,0.69479302832244,0.15048699115113545,0.7090040191405163,0.08369857258694402,70.0,0.0
degree_driven,Maximum-Degree Reconfiguration,53,5,0.9148912494066007,0.061360985011869026,0.7039742512627309,0.04211842735923361,0.69479302832244,0.15048699115113545,0.709929489699779,0.08311170964727442,70.0,0.0
degree_driven,Maximum-Degree Reconfiguration,54,5,0.9115630265942787,0.07413150657264131,0.7043720504048093,0.04203520027619629,0.69479302832244,0.15048699115113545,0.7099420881730982,0.08272265007317002,70.0,0.0
degree_driven,Maximum-Degree Reconfiguration,55,5,0.9169009885569992,0.07657767275157615,0.7057157913563741,0.042936617018516414,0.69479302832244,0.15048699115113545,0.7108136696994384,0.08312732169416015,70.0,0.0
degree_driven,Maximum-Degree Reconfiguration,56,5,0.9315162436273801,0.06545599815816301,0.7058113185339836,0.044981865859990325,0.6908714596949891,0.1488607174431119,0.7096685724532018,0.08289877573901594,70.0,0.0
degree_driven,Maximum-Degree Reconfiguration,57,5,0.9326812081723552,0.06604564730515214,0.7060971303579561,0.045182408766065246,0.6910893246187364,0.14628954605904856,0.709976574313191,0.08101528577165926,70.0,0.0
degree_driven,Maximum-Degree Reconfiguration,58,5,0.9354051287931592,0.06835469667530682,0.7070608139998669,0.047242045960795856,0.6797603485838779,0.1366179917744976,0.704961889676553,0.0776479723002407,70.0,0.0
degree_driven,Maximum-Degree Reconfiguration,59,5,0.9403336734166491,0.06772698232058069,0.7102875732093717,0.04882352734579025,0.645119825708061,0.12154848694253796,0.6894881060416342,0.07511278830628579,70.0,0.0
degree_driven,Maximum-Degree Reconfiguration,60,5,0.9422459235976689,0.06658327420023616,0.7120071354380225,0.047194420946480395,0.6675599128540305,0.09214688059166116,0.7017308630861272,0.058875123462173135,70.0,0.0
degree_driven,Maximum-Degree Reconfiguration,61,5,0.9450484803317721,0.06444684120517366,0.713482155980825,0.046852729398342126,0.6525272331154683,0.06792008095767654,0.6951163507848208,0.047471106600867875,70.0,0.0
degree_driven,Maximum-Degree Reconfiguration,62,5,0.9474122107828091,0.06441122987520918,0.7154094414990327,0.04750000330590171,0.6758387799564269,0.07102685212732535,0.7078626120781857,0.04369121017904622,70.0,0.0
degree_driven,Maximum-Degree Reconfiguration,63,5,0.9500840050377761,0.06116595302053387,0.7166503096634976,0.04724537793488766,0.664074074074074,0.0665595847829193,0.702840268808193,0.045225486600434676,70.0,0.0
degree_driven,Maximum-Degree Reconfiguration,64,5,0.951150903159725,0.05993907730176231,0.7191512152850985,0.04653636677227416,0.6574074074074074,0.05493480360811602,0.700883395089791,0.039775724039102574,70.0,0.0
