scenario_id,scenario_label,mode_label,targeting_label,strategy_id,strategy_label,seed,time,Q_phy,Q_comm,Q_mis,Q_overall,alive_nodes,phy_edges,comm_edges,mis_edges,valid_paths,attacked_count,jammed_count
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,0,1.0,1.0,1.0,1.0,100,491,55,539,1010,0,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,1,1.0,1.0,1.0,1.0,100,491,39,539,1010,0,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,2,1.0,1.0,1.0,1.0,100,491,44,539,1010,0,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,3,1.0,1.0,1.0,1.0,100,491,50,539,1010,0,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,4,1.0,1.0,1.0,1.0,100,491,38,539,1010,0,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,5,1.0,1.0,1.0,1.0,100,491,50,539,1010,0,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,6,1.0,1.0,1.0,1.0,100,491,50,539,1010,0,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,7,1.0,1.0,1.0,1.0,100,491,45,539,1010,0,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,8,1.0,1.0,1.0,1.0,100,491,47,539,1010,0,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,9,1.0,1.0,1.0,1.0,100,491,46,539,1010,0,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,10,1.0,1.0,1.0,1.0,100,491,57,539,1010,0,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,11,1.0,1.0,1.0,1.0,100,491,60,539,1010,0,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,12,0.9742030306263453,0.9535210638973449,0.8888888888888888,0.9222390747295669,98,472,42,532,1026,2,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,13,0.9742030306263453,0.9535210638973449,0.8888888888888888,0.9222390747295669,98,472,52,532,1026,2,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,14,0.9155386930349803,0.8864663677974816,0.8888888888888888,0.8891312446050601,94,435,37,484,1009,6,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,15,0.9010279574890098,0.8639786850634006,0.8888888888888888,0.8782862505974252,93,426,34,469,1001,7,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,16,0.9010279574890098,0.8639786850634006,0.8888888888888888,0.8782862505974252,93,426,42,469,1001,7,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,17,0.8193655875163179,0.7719793230689629,0.8333333333333334,0.805025641423516,87,373,30,414,831,13,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,18,0.7695329750027307,0.7456421061254357,0.8333333333333334,0.7906822631732493,84,340,25,374,730,16,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,19,0.7695329750027307,0.7456421061254357,0.8333333333333334,0.7906822631732493,84,340,35,374,730,16,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,20,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,27,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,21,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,17,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,22,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,23,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,23,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,22,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,24,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,27,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,25,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,21,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,26,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,25,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,27,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,28,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,28,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,24,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,29,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,23,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,30,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,23,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,31,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,21,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,32,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,32,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,33,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,26,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,34,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,25,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,35,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,29,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,36,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,28,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,37,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,30,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,38,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,28,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,39,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,27,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,40,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,23,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,41,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,22,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,42,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,27,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,43,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,23,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,44,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,29,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,45,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,28,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,46,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,27,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,47,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,24,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,48,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,19,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,49,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,20,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,50,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,28,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,51,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,29,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,52,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,27,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,53,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,23,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,54,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,25,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,55,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,24,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,56,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,19,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,57,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,17,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,58,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,31,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,59,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,29,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,60,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,25,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,61,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,24,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,62,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,18,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,63,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,20,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,64,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,23,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,65,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,23,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,66,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,16,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,67,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,25,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,68,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,20,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,69,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,23,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,70,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,24,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,71,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,21,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,72,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,26,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,73,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,25,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,74,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,24,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,75,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,21,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,76,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,22,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,77,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,25,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,78,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,27,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,79,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,17,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,80,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,23,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,81,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,15,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,82,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,29,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,83,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,21,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,84,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,27,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,85,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,24,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,86,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,19,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,87,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,24,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,88,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,21,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,89,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,22,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,90,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,19,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,91,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,23,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,92,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,21,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,93,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,22,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,94,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,22,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,95,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,26,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,96,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,25,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,97,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,19,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,98,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,33,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,99,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,26,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,11,100,0.6663121430859255,0.5578146589584374,0.6111111111111112,0.5898877592411487,75,282,16,319,562,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,17,0,1.0,1.0,1.0,1.0,100,496,55,580,1012,0,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,17,1,1.0,1.0,1.0,1.0,100,496,62,580,1012,0,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,17,2,1.0,1.0,1.0,1.0,100,496,48,580,1012,0,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,17,3,1.0,1.0,1.0,1.0,100,496,54,580,1012,0,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,17,4,1.0,1.0,1.0,1.0,100,496,56,580,1012,0,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,17,5,1.0,1.0,1.0,1.0,100,496,54,580,1012,0,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,17,6,1.0,1.0,1.0,1.0,100,496,49,580,1012,0,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,17,7,1.0,1.0,1.0,1.0,100,496,48,580,1012,0,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,17,8,1.0,1.0,1.0,1.0,100,496,51,580,1012,0,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,17,9,1.0,1.0,1.0,1.0,100,496,52,580,1012,0,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,17,10,1.0,1.0,1.0,1.0,100,496,35,580,1012,0,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,17,11,1.0,1.0,1.0,1.0,100,496,38,580,1012,0,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,17,12,0.9662282057177911,0.9804292820541292,1.0,0.9895045872102477,98,471,47,544,1011,2,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,17,13,0.9662282057177911,0.9804292820541292,1.0,0.9895045872102477,98,471,40,544,1011,2,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,17,14,0.9070835970224279,0.9190297423893371,1.0,0.9589175639263231,94,430,48,486,1008,6,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,17,15,0.8989846207669531,0.9123257945488106,1.0,0.9554958385853124,93,425,39,478,1005,7,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,17,16,0.8989846207669531,0.9123257945488106,1.0,0.9554958385853124,93,425,41,478,1005,7,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,17,17,0.8102672509171949,0.8306342147648802,0.8823529411764706,0.855475229778291,87,367,37,410,925,13,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,17,18,0.772031247933477,0.7853862335296683,0.8823529411764706,0.8332018380732599,84,344,40,383,882,16,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,17,19,0.772031247933477,0.7853862335296683,0.8823529411764706,0.8332018380732599,84,344,41,383,882,16,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,17,20,0.6661732887801236,0.6470211456994883,0.8235294117647058,0.7362328858861289,75,277,29,298,630,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,17,21,0.6661732887801236,0.6470211456994883,0.8235294117647058,0.7362328858861289,75,277,30,298,630,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,17,22,0.6661732887801236,0.6470211456994883,0.8235294117647058,0.7362328858861289,75,277,25,298,630,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,17,23,0.6661732887801236,0.6470211456994883,0.8235294117647058,0.7362328858861289,75,277,29,298,630,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,17,24,0.6661732887801236,0.6470211456994883,0.8235294117647058,0.7362328858861289,75,277,21,298,630,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,17,25,0.6661732887801236,0.6470211456994883,0.8235294117647058,0.7362328858861289,75,277,29,298,630,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,17,26,0.6661732887801236,0.6470211456994883,0.8235294117647058,0.7362328858861289,75,277,32,298,630,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,17,27,0.6661732887801236,0.6470211456994883,0.8235294117647058,0.7362328858861289,75,277,24,298,630,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,17,28,0.6661732887801236,0.6470211456994883,0.8235294117647058,0.7362328858861289,75,277,25,298,630,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,17,29,0.6661732887801236,0.6470211456994883,0.8235294117647058,0.7362328858861289,75,277,38,298,630,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,17,30,0.6661732887801236,0.6470211456994883,0.8235294117647058,0.7362328858861289,75,277,35,298,630,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,17,31,0.6661732887801236,0.6470211456994883,0.8235294117647058,0.7362328858861289,75,277,30,298,630,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,17,32,0.6661732887801236,0.6470211456994883,0.8235294117647058,0.7362328858861289,75,277,31,298,630,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,17,33,0.6661732887801236,0.6470211456994883,0.8235294117647058,0.7362328858861289,75,277,32,298,630,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,17,34,0.6661732887801236,0.6470211456994883,0.8235294117647058,0.7362328858861289,75,277,33,298,630,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,17,35,0.6661732887801236,0.6470211456994883,0.8235294117647058,0.7362328858861289,75,277,23,298,630,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,17,36,0.6661732887801236,0.6470211456994883,0.8235294117647058,0.7362328858861289,75,277,34,298,630,25,0
physical_random,Physical Destruction-Random Attack,Physical Destruction,Random Attack,no_reconfiguration,Static Baseline,17,37,0.6661732887801236,0.6470211456994883,0.8235294117647058,0.7362328858861289,75,277,29,298,630,25,0
